# time, roll_desired, roll, lean_desired, lean 
0.25300000000000017,0.15,-1.0200720327258062,3.0365007543150315,1.5707999951177987
0.25400000000000017,0.15,-1.0308188406238379,2.907774210089311,1.5707999951210292
0.25500000000000017,0.15,-1.0415659026823394,2.7786137514140608,1.5707999951231109
0.25600000000000017,0.15,-1.052312776944598,2.6490160545515096,1.570799995124769
0.2570000000000002,0.15,-1.0642623077060998,5.033659377479417,1.5708001513014773
0.2580000000000002,0.15,-1.076215492256429,4.898965034227058,1.5707999972828617
0.2590000000000002,0.15,-1.0881658333186182,4.750972320228632,1.5707999931086114
0.2600000000000002,0.15,-1.1001134125087675,4.603948099528651,1.5707999935785377
0.2610000000000002,0.15,-1.1120580074091682,4.457174613167701,1.570799993835467
0.2620000000000002,0.15,-1.1239991859539558,4.310221764071673,1.5707999939387483
0.2630000000000002,0.15,-1.1359364090077182,4.162878568370585,1.5707999939802995
0.2640000000000002,0.15,-1.1478690831666791,4.015044211791174,1.57079999399805
0.2650000000000002,0.15,-1.159796586378147,3.866670241832255,1.5707999940067188
0.2660000000000002,0.15,-1.171718280304322,3.7177324103422826,1.5707999940119868
0.2670000000000002,0.15,-1.183633516493586,3.5682174890167757,1.5707999940160478
0.2680000000000002,0.15,-1.1955416397454321,3.4181172590910145,1.5707999940197515
0.2690000000000002,0.15,-1.2074419902380693,3.2674258258104896,1.57079999402343
0.2700000000000002,0.15,-1.219333905127659,3.1161384367801754,1.5707999940272157
0.2710000000000002,0.15,-1.2312167199328048,2.9642509673929167,1.570799994031165
0.2720000000000002,0.15,-1.2430897698399677,2.8117596969023113,1.570799994035305
0.2730000000000002,0.15,-1.254952390986684,2.6586612084894465,1.5707999940396506
0.2740000000000002,0.15,-1.2668039217449971,2.5049523405085297,1.5707999940442114
0.2750000000000002,0.15,-1.278643704012596,2.3506301574348596,1.5707999940489987
0.2760000000000002,0.15,-1.2904710845127687,2.195691927081109,1.5707999940540192
0.2770000000000002,0.15,-1.3022854161015889,2.0401350983819526,1.5707999940592794
0.2780000000000002,0.15,-1.3140860590796366,1.883957277446148,1.570799994064789
0.2790000000000002,0.15,-1.3258723825051697,1.7271562010039792,1.5707999940705517
0.2800000000000002,0.15,-1.3376437655055862,1.5697297069710578,1.5707999940765764
0.2810000000000002,0.15,-1.3493995985840368,1.4116757021878583,1.5707999940828676
0.2820000000000002,0.15,-1.361139284918245,1.2529921274905864,1.5707999940894302
0.2830000000000002,0.15,-1.3728622416487213,1.0936769203370729,1.5707999940962707
0.2840000000000002,0.15,-1.3845679011538279,0.9337279752916895,1.570799994103392
0.2850000000000002,0.15,-1.3962557123093682,0.7731431026584688,1.5707999941107988
